"Date","Retalier","xgb_predict"
2017-05-21,"HD",3468.3046875
2017-05-28,"HD",3406.0380859375
2017-06-04,"HD",3374.24658203125
2017-06-11,"HD",3280.99291992188
2017-06-18,"HD",2907.24365234375
2017-06-25,"HD",3107.83715820312
2016-06-26,"HD",3344.52612304688
2016-07-03,"HD",3098.203125
2016-07-10,"HD",2613.02612304688
2016-07-17,"HD",2619.42919921875
2016-07-24,"HD",2634.55517578125
2016-07-31,"HD",2760.52807617188
2016-08-07,"HD",2880.10620117188
2016-08-14,"HD",2647.96801757812
2016-08-21,"HD",2552.63598632812
2016-08-28,"HD",2933.84448242188
2016-09-04,"HD",3067.76196289062
2016-09-11,"HD",3070.26513671875
2016-09-18,"HD",3301.0478515625
2016-09-25,"HD",3425.31787109375
2016-10-02,"HD",3307.23217773438
2016-10-09,"HD",3528.5673828125
2016-10-16,"HD",3466.0859375
2016-10-23,"HD",3468.01171875
2016-10-30,"HD",3224.32177734375
2016-11-06,"HD",2932.36987304688
2016-11-13,"HD",2948.39526367188
2016-11-20,"HD",2966.41333007812
2016-11-27,"HD",3565.9765625
2016-12-04,"HD",3153.82275390625
2016-12-11,"HD",3313.07568359375
2016-12-18,"HD",2658.92797851562
2016-12-25,"HD",3906.13940429688
2017-01-01,"HD",3131.34204101562
2017-01-08,"HD",2155.21606445312
2017-01-15,"HD",3427.06616210938
2017-01-22,"HD",2990.85668945312
2017-01-29,"HD",3312.9169921875
2017-02-05,"HD",2949.38598632812
2017-02-12,"HD",2903.20141601562
2017-02-19,"HD",3506.56567382812
2017-02-26,"HD",3052.1708984375
2017-03-05,"HD",3492.78979492188
2017-03-12,"HD",3616.98657226562
2017-03-19,"HD",2419.65161132812
2017-03-26,"HD",3433.0283203125
2017-04-02,"HD",3029.51782226562
2017-04-09,"HD",3027.92895507812
2017-04-16,"HD",3624.67724609375
2017-04-23,"HD",3217.150390625
2017-04-30,"HD",3233.35668945312
2017-05-07,"HD",3338.2333984375
2017-05-14,"HD",3019.23583984375
2017-05-21,"HD",3380.89013671875
2017-05-28,"HD",3213.50439453125
2017-06-04,"HD",3444.99438476562
2017-06-11,"HD",3495.0732421875
2017-06-18,"HD",2984.9814453125
2017-06-25,"HD",3303.09765625
2016-06-26,"HD",3736.26049804688
2016-07-03,"HD",3686.26708984375
2016-07-10,"HD",3484.63916015625
2016-07-17,"HD",3321.33911132812
2016-07-24,"HD",3331.6611328125
2016-07-31,"HD",3599.99853515625
2016-08-07,"HD",3040.40356445312
2016-08-14,"HD",2830.35766601562
2016-08-21,"HD",3553.78271484375
2016-08-28,"HD",3484.7685546875
2016-09-04,"HD",3742.8046875
2016-09-11,"HD",3618.10302734375
2016-09-18,"HD",3800.07666015625
2016-09-25,"HD",3450.37548828125
2016-10-02,"HD",3165.36303710938
2016-10-09,"HD",3188.3994140625
2016-10-16,"HD",3068.42456054688
2016-10-23,"HD",2971.51879882812
2016-10-30,"HD",2456.58666992188
2016-11-06,"HD",3042.61743164062
2016-11-13,"HD",2710.81494140625
2016-11-20,"HD",2870.17358398438
2016-11-27,"HD",1094.42102050781
2016-12-04,"HD",1311.09106445312
2016-12-11,"HD",305.11474609375
2016-12-18,"HD",477.005859375
2016-12-25,"HD",364.679473876953
2017-01-01,"HD",1044.88586425781
2017-01-08,"HD",517.593566894531
2017-01-15,"HD",962.829406738281
2017-01-22,"HD",488.905914306641
2017-01-29,"HD",924.373168945312
2017-02-05,"HD",573.337829589844
2017-02-12,"HD",583.834228515625
2017-02-19,"HD",334.978668212891
2017-02-26,"HD",2360.00366210938
2017-03-05,"HD",1103.00622558594
2017-03-12,"HD",1133.88122558594
2017-03-19,"HD",505.803955078125
2017-03-26,"HD",1148.16687011719
2017-04-02,"HD",2471.00415039062
2017-04-09,"HD",2868.12329101562
2017-04-16,"HD",3066.48364257812
2017-04-23,"HD",3000.23583984375
2017-04-30,"HD",2924.47143554688
2017-05-07,"HD",2985.7412109375
2017-05-14,"HD",2964.04150390625
2017-05-21,"HD",3006.23559570312
2017-05-28,"HD",3204.87329101562
2017-06-04,"HD",3432.62133789062
2017-06-11,"HD",3877.10864257812
2017-06-18,"HD",3844.78344726562
2017-06-25,"HD",3713.43188476562
2016-06-26,"HD",3389.39721679688
2016-07-03,"HD",3601.28662109375
2016-07-10,"HD",3484.05590820312
2016-07-17,"HD",3505.66381835938
2016-07-24,"HD",3174.10009765625
2016-07-31,"HD",2864.16577148438
2016-08-07,"HD",3819.58935546875
2016-08-14,"HD",3215.77709960938
2016-08-21,"HD",3425.2880859375
2016-08-28,"HD",4214.5791015625
2016-09-04,"HD",3824.33129882812
2016-09-11,"HD",3864.1044921875
2016-09-18,"HD",4090.232421875
2016-09-25,"HD",3180.8232421875
2016-10-02,"HD",3874.17797851562
2016-10-09,"HD",3697.59497070312
2016-10-16,"HD",3736.11572265625
2016-10-23,"HD",3756.07153320312
2016-10-30,"HD",3335.73510742188
2016-11-06,"HD",3847.41674804688
2016-11-13,"HD",3382.01489257812
2016-11-20,"HD",3159.2470703125
2016-11-27,"HD",1781.06408691406
2016-12-04,"HD",2018.70690917969
2016-12-11,"HD",393.9658203125
2016-12-18,"HD",574.225036621094
2016-12-25,"HD",456.539825439453
2017-01-01,"HD",473.565307617188
2017-01-08,"HD",521.912109375
2017-01-15,"HD",274.238800048828
2017-01-22,"HD",2018.81311035156
2017-01-29,"HD",724.838012695312
2017-02-05,"HD",348.323913574219
2017-02-12,"HD",606.491394042969
2017-02-19,"HD",2611.43627929688
2017-02-26,"HD",1709.82360839844
2017-03-05,"HD",1940.86950683594
2017-03-12,"HD",2045.64514160156
2017-03-19,"HD",2190.45141601562
2017-03-26,"HD",2694.65234375
2017-04-02,"HD",3392.04052734375
2017-04-09,"HD",3410.95776367188
2017-04-16,"HD",3290.03588867188
2017-04-23,"HD",3527.81713867188
2017-04-30,"HD",3468.64721679688
2017-05-07,"HD",3577.85131835938
2017-05-14,"HD",3576.23583984375
2017-05-21,"HD",2772.21826171875
2017-05-28,"HD",3653.89794921875
2017-06-04,"HD",3119.32861328125
2017-06-11,"HD",3444.31469726562
2017-06-18,"HD",3077.83642578125
2017-06-25,"HD",3888.251953125
2016-06-26,"HD",3895.2724609375
2016-07-03,"HD",2464.49975585938
2016-07-10,"HD",2105.470703125
2016-07-17,"HD",1562.61083984375
2016-07-24,"HD",1866.06372070312
2016-07-31,"HD",1727.501953125
2016-08-07,"HD",2375.19018554688
2016-08-14,"HD",2574.74682617188
2016-08-21,"HD",1585.09155273438
2016-08-28,"HD",1774.68969726562
2016-09-04,"HD",2559.18408203125
2016-09-11,"HD",2188.17333984375
2016-09-18,"HD",2396.29028320312
2016-09-25,"HD",3501.21997070312
2016-10-02,"HD",2273.27197265625
2016-10-09,"HD",2618.39404296875
2016-10-16,"HD",1933.71960449219
2016-10-23,"HD",1605.20886230469
2016-10-30,"HD",1961.47766113281
2016-11-06,"HD",1947.74670410156
2016-11-13,"HD",2308.43994140625
2016-11-20,"HD",2233.35571289062
2016-11-27,"HD",2139.18774414062
2016-12-04,"HD",991.400756835938
2016-12-11,"HD",1120.4208984375
2016-12-18,"HD",931.63134765625
2016-12-25,"HD",949.458862304688
2017-01-01,"HD",1597.81896972656
2017-01-08,"HD",1622.53601074219
2017-01-15,"HD",1720.97290039062
2017-01-22,"HD",2095.56030273438
2017-01-29,"HD",1970.89099121094
2017-02-05,"HD",2299.14184570312
2017-02-12,"HD",2267.16040039062
2017-02-19,"HD",2230.57153320312
2017-02-26,"HD",2265.19555664062
2017-03-05,"HD",2601.50463867188
2017-03-12,"HD",2757.07739257812
2017-03-19,"HD",2651.40283203125
2017-03-26,"HD",2736.77197265625
2017-04-02,"HD",2244.548828125
2017-04-09,"HD",2290.06689453125
2017-04-16,"HD",1829.14868164062
2017-04-23,"HD",1935.84411621094
2017-04-30,"HD",2365.40112304688
2017-05-07,"HD",2043.77429199219
2017-05-14,"HD",2000.27221679688
2017-05-21,"HD",1926.66418457031
2017-05-28,"HD",1858.07238769531
2017-06-04,"HD",2029.82019042969
2017-06-11,"HD",2088.18701171875
2017-06-18,"HD",2419.5380859375
2017-06-25,"HD",1387.66796875
2016-06-26,"HD",943.878723144531
2016-07-03,"HD",904.713195800781
2016-07-10,"HD",687.422729492188
2016-07-17,"HD",726.064758300781
2016-07-24,"HD",825.048645019531
2016-07-31,"HD",863.603454589844
2016-08-07,"HD",623.905212402344
2016-08-14,"HD",590.936462402344
2016-08-21,"HD",552.574645996094
2016-08-28,"HD",768.492858886719
2016-09-04,"HD",633.69140625
2016-09-11,"HD",735.204772949219
2016-09-18,"HD",778.400146484375
2016-09-25,"HD",1127.3583984375
2016-10-02,"HD",541.321655273438
2016-10-09,"HD",788.75390625
2016-10-16,"HD",482.703430175781
2016-10-23,"HD",665.907287597656
2016-10-30,"HD",237.201599121094
2016-11-06,"HD",824.63671875
2016-11-13,"HD",364.075531005859
2016-11-20,"HD",377.092224121094
2016-11-27,"HD",982.521728515625
2016-12-04,"HD",1150.15478515625
2016-12-11,"HD",602.578125
2016-12-18,"HD",204.151428222656
2016-12-25,"HD",465.985656738281
2017-01-01,"HD",-273.339080810547
2017-01-08,"HD",429.255920410156
2017-01-15,"HD",934.172546386719
2017-01-22,"HD",816.15380859375
2017-01-29,"HD",1742.39855957031
2017-02-05,"HD",267.087677001953
2017-02-12,"HD",722.2216796875
2017-02-19,"HD",674.93017578125
2017-02-26,"HD",906.2685546875
2017-03-05,"HD",1364.23278808594
2017-03-12,"HD",1419.08764648438
2017-03-19,"HD",859.202758789062
2017-03-26,"HD",876.682189941406
2017-04-02,"HD",293.920166015625
2017-04-09,"HD",510.403259277344
2017-04-16,"HD",670.809997558594
2017-04-23,"HD",584.872680664062
2017-04-30,"HD",678.7421875
2017-05-07,"HD",355.796661376953
2017-05-14,"HD",455.115814208984
2017-05-21,"HD",637.798706054688
2017-05-28,"HD",367.074676513672
2017-06-04,"HD",1252.54553222656
2017-06-11,"HD",707.471313476562
2017-06-18,"HD",874.592834472656
2017-06-25,"HD",973.145568847656
2016-06-26,"HD",3734.35668945312
2016-07-03,"HD",3376.435546875
2016-07-10,"HD",3280.609375
2016-07-17,"HD",3557.48046875
2016-07-24,"HD",3494.58520507812
2016-07-31,"HD",3115.72192382812
2016-08-07,"HD",3566.54028320312
2016-08-14,"HD",3434.24267578125
2016-08-21,"HD",3498.56494140625
2016-08-28,"HD",3323.70654296875
2016-09-04,"HD",3742.98486328125
2016-09-11,"HD",3663.80541992188
2016-09-18,"HD",3502.90209960938
2016-09-25,"HD",3758.5751953125
2016-10-02,"HD",3247.14428710938
2016-10-09,"HD",3393.43359375
2016-10-16,"HD",3413.02221679688
2016-10-23,"HD",3050.19311523438
2016-10-30,"HD",3457.44506835938
2016-11-06,"HD",3336.90966796875
2016-11-13,"HD",2865.28198242188
2016-11-20,"HD",3046.51953125
2016-11-27,"HD",2885.63623046875
2016-12-04,"HD",1633.72961425781
2016-12-11,"HD",2021.30297851562
2016-12-18,"HD",1290.10900878906
2016-12-25,"HD",1256.68151855469
2017-01-01,"HD",3054.8251953125
2017-01-08,"HD",1776.07409667969
2017-01-15,"HD",2959.1943359375
2017-01-22,"HD",2913.98706054688
2017-01-29,"HD",2718.51196289062
2017-02-05,"HD",2874.08666992188
2017-02-12,"HD",3236.98461914062
2017-02-19,"HD",2995.18676757812
2017-02-26,"HD",3229.32934570312
2017-03-05,"HD",2974.38232421875
2017-03-12,"HD",2867.3232421875
2017-03-19,"HD",2714.47802734375
2017-03-26,"HD",2953.85278320312
2017-04-02,"HD",2803.89086914062
2017-04-09,"HD",2905.81298828125
2017-04-16,"HD",3275.49340820312
2017-04-23,"HD",2802.05615234375
2017-04-30,"HD",2586.697265625
2017-05-07,"HD",2833.32739257812
2017-05-14,"HD",3414.24047851562
2017-05-21,"HD",3765.41796875
2017-05-28,"HD",3691.88525390625
2017-06-04,"HD",3725.86572265625
2017-06-11,"HD",3589.62158203125
2017-06-18,"HD",3790.13134765625
2017-06-25,"HD",3580.169921875
2016-06-26,"HD",2612.46801757812
2016-07-03,"HD",2706.84643554688
2016-07-10,"HD",2744.63891601562
2016-07-17,"HD",2460.87915039062
2016-07-24,"HD",2751.42504882812
2016-07-31,"HD",3004.56860351562
2016-08-07,"HD",2872.24365234375
2016-08-14,"HD",2638.34790039062
2016-08-21,"HD",3358.22265625
2016-08-28,"HD",3044.60375976562
2016-09-04,"HD",3144.3056640625
2016-09-11,"HD",3208.88989257812
2016-09-18,"HD",3450.24560546875
2016-09-25,"HD",2879.5419921875
2016-10-02,"HD",3409.69653320312
2016-10-09,"HD",3418.8720703125
2016-10-16,"HD",3527.07958984375
2016-10-23,"HD",3189.591796875
2016-10-30,"HD",3211.49438476562
2016-11-06,"HD",3517.880859375
2016-11-13,"HD",3177.98950195312
2016-11-20,"HD",3904.21752929688
2016-11-27,"HD",3544.130859375
2016-12-04,"HD",3219.00317382812
2016-12-11,"HD",3156.42822265625
2016-12-18,"HD",2002.46411132812
2016-12-25,"HD",1538.68884277344
2017-01-01,"HD",1530.13427734375
2017-01-08,"HD",1892.63256835938
2017-01-15,"HD",2141.06689453125
2017-01-22,"HD",2804.51953125
2017-01-29,"HD",3474.81298828125
2017-02-05,"HD",2995.607421875
2017-02-12,"HD",3155.56591796875
2017-02-19,"HD",3383.7724609375
2017-02-26,"HD",3464.349609375
2017-03-05,"HD",3429.84155273438
2017-03-12,"HD",3410.8662109375
2017-03-19,"HD",3524.98901367188
2017-03-26,"HD",3291.806640625
2017-04-02,"HD",2704.01147460938
2017-04-09,"HD",3221.00439453125
2017-04-16,"HD",3268.27563476562
2017-04-23,"HD",2828.33935546875
2017-04-30,"HD",3087.3037109375
2017-05-07,"HD",3301.05615234375
2017-05-14,"HD",3124.24365234375
2017-05-21,"HD",3251.2646484375
2017-05-28,"HD",3231.06811523438
2017-06-04,"HD",3459.32006835938
2017-06-11,"HD",3248.71142578125
2017-06-18,"HD",2416.22387695312
2017-06-25,"HD",3392.56665039062
2016-06-26,"HD",3405.8603515625
2016-07-03,"HD",2944.65551757812
2016-07-10,"HD",3086.0068359375
2016-07-17,"HD",3150.2978515625
2016-07-24,"HD",3225.88745117188
2016-07-31,"HD",3138.47265625
2016-08-07,"HD",3230.36181640625
2016-08-14,"HD",3066.13330078125
2016-08-21,"HD",3230.4072265625
2016-08-28,"HD",3308.09643554688
2016-09-04,"HD",3440.67578125
2016-09-11,"HD",3212.8154296875
2016-09-18,"HD",3282.32177734375
2016-09-25,"HD",3384.29052734375
2016-10-02,"HD",3132.32446289062
2016-10-09,"HD",3180.53393554688
2016-10-16,"HD",3244.3583984375
2016-10-23,"HD",3193.30444335938
2016-10-30,"HD",2995.79809570312
2016-11-06,"HD",3107.58544921875
2016-11-13,"HD",2867.58203125
2016-11-20,"HD",2830.2802734375
2016-11-27,"HD",2650.17309570312
2016-12-04,"HD",2753.83349609375
2016-12-11,"HD",436.994415283203
2016-12-18,"HD",687.306030273438
2016-12-25,"HD",1842.58923339844
2017-01-01,"HD",1983.24572753906
2017-01-08,"HD",404.788208007812
2017-01-15,"HD",812.744079589844
2017-01-22,"HD",2888.9794921875
2017-01-29,"HD",1922.61486816406
2017-02-05,"HD",478.093963623047
2017-02-12,"HD",1026.72045898438
2017-02-19,"HD",2299.5849609375
2017-02-26,"HD",3171.07934570312
2017-03-05,"HD",2878.81762695312
2017-03-12,"HD",1999.71398925781
2017-03-19,"HD",1582.00305175781
2017-03-26,"HD",3084.44799804688
2017-04-02,"HD",3101.46142578125
2017-04-09,"HD",3148.7177734375
2017-04-16,"HD",3219.98046875
2017-04-23,"HD",3200.7470703125
2017-04-30,"HD",3184.65673828125
2017-05-07,"HD",3096.57788085938
2017-05-14,"HD",3168.13403320312
2017-05-21,"HD",3297.92138671875
2017-05-28,"HD",3158.80712890625
2017-06-04,"HD",3048.76391601562
2017-06-11,"HD",3294.52221679688
2017-06-18,"HD",3258.78637695312
2017-06-25,"HD",3334.2890625
2016-06-26,"HD",3451.29443359375
2016-07-03,"HD",2988.46264648438
2016-07-10,"HD",4005.12548828125
2016-07-17,"HD",4074.70239257812
2016-07-24,"HD",3742.17651367188
2016-07-31,"HD",3057.39721679688
2016-08-07,"HD",3628.00268554688
2016-08-14,"HD",3035.56298828125
2016-08-21,"HD",3771.88745117188
2016-08-28,"HD",3007.59765625
2016-09-04,"HD",3066.3818359375
2016-09-11,"HD",2882.90161132812
2016-09-18,"HD",3014.78051757812
2016-09-25,"HD",3066.08935546875
2016-10-02,"HD",3237.04516601562
2016-10-09,"HD",3209.94970703125
2016-10-16,"HD",3381.9970703125
2016-10-23,"HD",3278.7958984375
2016-10-30,"HD",3381.30053710938
2016-11-06,"HD",3191.79052734375
2016-11-13,"HD",3241.54296875
2016-11-20,"HD",3080.23022460938
2016-11-27,"HD",3194.19360351562
2016-12-04,"HD",2805.0908203125
2016-12-11,"HD",1874.43139648438
2016-12-18,"HD",2706.86376953125
2016-12-25,"HD",3052.19067382812
2017-01-01,"HD",3203.91137695312
2017-01-08,"HD",3322.15942382812
2017-01-15,"HD",3210.0654296875
2017-01-22,"HD",2905.609375
2017-01-29,"HD",3143.12426757812
2017-02-05,"HD",3167.2548828125
2017-02-12,"HD",3227.9169921875
2017-02-19,"HD",3524.283203125
2017-02-26,"HD",3279.98217773438
2017-03-05,"HD",3248.73779296875
2017-03-12,"HD",3446.43383789062
2017-03-19,"HD",3335.3125
2017-03-26,"HD",3465.369140625
2017-04-02,"HD",3422.00415039062
2017-04-09,"HD",3444.61474609375
2017-04-16,"HD",3291.6787109375
2017-04-23,"HD",3239.45874023438
2017-04-30,"HD",3196.33447265625
2017-05-07,"HD",3289.96484375
2017-05-14,"HD",3258.619140625
2017-05-21,"HD",3149.005859375
2017-05-28,"HD",3266.76220703125
2017-06-04,"HD",2986.05322265625
2017-06-11,"HD",3221.60961914062
2017-06-18,"HD",3004.74633789062
2017-06-25,"HD",3424.69287109375
2016-06-26,"HD",3786.83447265625
2016-07-03,"HD",3162.16943359375
2016-07-10,"HD",3551.78125
2016-07-17,"HD",3513.41088867188
2016-07-24,"HD",3556.2470703125
2016-07-31,"HD",3680.60083007812
2016-08-07,"HD",3470.08666992188
2016-08-14,"HD",3470.70239257812
2016-08-21,"HD",3294.70849609375
2016-08-28,"HD",3522.74926757812
2016-09-04,"HD",3579.51147460938
2016-09-11,"HD",3462.32470703125
2016-09-18,"HD",3559.330078125
2016-09-25,"HD",3142.22485351562
2016-10-02,"HD",3541.49682617188
2016-10-09,"HD",3285.78442382812
2016-10-16,"HD",3114.57690429688
2016-10-23,"HD",3113.68359375
2016-10-30,"HD",2980.37280273438
2016-11-06,"HD",3324.53466796875
2016-11-13,"HD",3092.22485351562
2016-11-20,"HD",3125.78491210938
2016-11-27,"HD",3276.98315429688
2016-12-04,"HD",3074.13623046875
2016-12-11,"HD",712.365661621094
2016-12-18,"HD",622.626647949219
2016-12-25,"HD",2191.15209960938
2017-01-01,"HD",2558.64038085938
2017-01-08,"HD",1208.16833496094
2017-01-15,"HD",1172.65539550781
2017-01-22,"HD",1618.74450683594
2017-01-29,"HD",3059.0693359375
2017-02-05,"HD",661.60400390625
2017-02-12,"HD",2351.703125
2017-02-19,"HD",3351.09765625
2017-02-26,"HD",3048.29150390625
2017-03-05,"HD",3395.9892578125
2017-03-12,"HD",3493.115234375
2017-03-19,"HD",3536.2080078125
2017-03-26,"HD",3676.65380859375
2017-04-02,"HD",3624.08154296875
2017-04-09,"HD",3322.7880859375
2017-04-16,"HD",3644.85913085938
2017-04-23,"HD",3114.69018554688
2017-04-30,"HD",3263.5556640625
2017-05-07,"HD",3536.36596679688
2017-05-14,"HD",3531.11181640625
2017-05-21,"HD",3275.35766601562
2017-05-28,"HD",3756.3310546875
2017-06-04,"HD",3773.20141601562
2017-06-11,"HD",3447.43603515625
2017-06-18,"HD",3557.42749023438
2017-06-25,"HD",3777.7490234375
2016-06-26,"HD",3757.86303710938
2016-07-03,"HD",3321.61303710938
2016-07-10,"HD",3024.33520507812
2016-07-17,"HD",3183.73608398438
2016-07-24,"HD",3493.14111328125
2016-07-31,"HD",3271.61279296875
2016-08-07,"HD",3172.00952148438
2016-08-14,"HD",3129.74633789062
2016-08-21,"HD",3067.54077148438
2016-08-28,"HD",3264.67211914062
2016-09-04,"HD",3448.3447265625
2016-09-11,"HD",3409.31713867188
2016-09-18,"HD",3373.78759765625
2016-09-25,"HD",3612.54711914062
2016-10-02,"HD",3097.05639648438
2016-10-09,"HD",3286.37451171875
2016-10-16,"HD",2850.78833007812
2016-10-23,"HD",3093.84326171875
2016-10-30,"HD",3011.84594726562
2016-11-06,"HD",2837.19287109375
2016-11-13,"HD",3337.52587890625
2016-11-20,"HD",3077.2353515625
2016-11-27,"HD",1959.77783203125
2016-12-04,"HD",3360.400390625
2016-12-11,"HD",1032.25549316406
2016-12-18,"HD",560.961303710938
2016-12-25,"HD",729.602111816406
2017-01-01,"HD",786.517028808594
2017-01-08,"HD",820.787170410156
2017-01-15,"HD",514.178466796875
2017-01-22,"HD",3170.48413085938
2017-01-29,"HD",744.012634277344
2017-02-05,"HD",856.142517089844
2017-02-12,"HD",2902.2470703125
2017-02-19,"HD",2757.1328125
2017-02-26,"HD",3137.08447265625
2017-03-05,"HD",2442.12719726562
2017-03-12,"HD",2397.4375
2017-03-19,"HD",1497.88549804688
2017-03-26,"HD",3877.83325195312
2017-04-02,"HD",3547.87133789062
2017-04-09,"HD",2819.12890625
2017-04-16,"HD",3283.01513671875
2017-04-23,"HD",3014.68286132812
2017-04-30,"HD",3151.91552734375
2017-05-07,"HD",3328.95678710938
2017-05-14,"HD",3495.0546875
2017-05-21,"HD",3546.95629882812
2017-05-28,"HD",3387.48657226562
2017-06-04,"HD",3576.10693359375
2017-06-11,"HD",3359.26318359375
2017-06-18,"HD",3326.67895507812
2017-06-25,"HD",3346.82983398438
2016-06-26,"HD",4129.287109375
2016-07-03,"HD",3226.8154296875
2016-07-10,"HD",3539.49560546875
2016-07-17,"HD",3447.90014648438
2016-07-24,"HD",3028.42529296875
2016-07-31,"HD",3115.19091796875
2016-08-07,"HD",3044.98950195312
2016-08-14,"HD",2961.12036132812
2016-08-21,"HD",3055.98828125
2016-08-28,"HD",3079.63671875
2016-09-04,"HD",3039.40698242188
2016-09-11,"HD",3034.61499023438
2016-09-18,"HD",3187.25805664062
2016-09-25,"HD",2947.54125976562
2016-10-02,"HD",3053.16796875
2016-10-09,"HD",2960.16918945312
2016-10-16,"HD",3348.09008789062
2016-10-23,"HD",2955.65795898438
2016-10-30,"HD",3014.533203125
2016-11-06,"HD",3398.72094726562
2016-11-13,"HD",3644.07055664062
2016-11-20,"HD",3291.77978515625
2016-11-27,"HD",3205.78198242188
2016-12-04,"HD",3021.2705078125
2016-12-11,"HD",3384.62817382812
2016-12-18,"HD",2806.72924804688
2016-12-25,"HD",2109.5732421875
2017-01-01,"HD",3115.80200195312
2017-01-08,"HD",3377.37329101562
2017-01-15,"HD",3106.68505859375
2017-01-22,"HD",3467.01049804688
2017-01-29,"HD",3286.921875
2017-02-05,"HD",3152.36962890625
2017-02-12,"HD",3517.68115234375
2017-02-19,"HD",3272.6630859375
2017-02-26,"HD",3288.00732421875
2017-03-05,"HD",3368.98681640625
2017-03-12,"HD",3648.36865234375
2017-03-19,"HD",2937.57934570312
2017-03-26,"HD",3623.20922851562
2017-04-02,"HD",3293.97290039062
2017-04-09,"HD",3507.30615234375
2017-04-16,"HD",3434.29345703125
2017-04-23,"HD",3357.64916992188
2017-04-30,"HD",3380.06811523438
2017-05-07,"HD",3019.150390625
2017-05-14,"HD",3474.75
2017-05-21,"HD",3474.1484375
2017-05-28,"HD",3259.91625976562
2017-06-04,"HD",3126.48876953125
2017-06-11,"HD",3304.74291992188
2017-06-18,"HD",3244.30517578125
2017-06-25,"HD",3438.04516601562
2016-06-26,"HD",3817.583984375
2016-07-03,"HD",2347.84692382812
2016-07-10,"HD",3110.298828125
2016-07-17,"HD",3369.80297851562
2016-07-24,"HD",2869.53076171875
2016-07-31,"HD",3615.56372070312
2016-08-07,"HD",3072.82348632812
2016-08-14,"HD",3105.12719726562
2016-08-21,"HD",3174.765625
2016-08-28,"HD",3308.01489257812
2016-09-04,"HD",3112.70190429688
2016-09-11,"HD",3913.76098632812
2016-09-18,"HD",2557.52758789062
2016-09-25,"HD",3252.69116210938
2016-10-02,"HD",2857.81372070312
2016-10-09,"HD",2673.54467773438
2016-10-16,"HD",3301.82690429688
2016-10-23,"HD",2552.24389648438
2016-10-30,"HD",2386.2724609375
2016-11-06,"HD",2653.70947265625
2016-11-13,"HD",1629.94897460938
2016-11-20,"HD",1674.8515625
2016-11-27,"HD",937.783081054688
2016-12-04,"HD",1327.37646484375
2016-12-11,"HD",455.627899169922
2016-12-18,"HD",163.027786254883
2016-12-25,"HD",186.715438842773
2017-01-01,"HD",713.391784667969
2017-01-08,"HD",306.581939697266
2017-01-15,"HD",1448.73010253906
2017-01-22,"HD",2197.37377929688
2017-01-29,"HD",448.314544677734
2017-02-05,"HD",1093.767578125
2017-02-12,"HD",1250.4873046875
2017-02-19,"HD",1066.80786132812
2017-02-26,"HD",2727.11083984375
2017-03-05,"HD",2048.81298828125
2017-03-12,"HD",2312.0791015625
2017-03-19,"HD",1266.12622070312
2017-03-26,"HD",3311.52783203125
2017-04-02,"HD",2518.240234375
2017-04-09,"HD",2553.50268554688
2017-04-16,"HD",2369.08862304688
2017-04-23,"HD",2444.3427734375
2017-04-30,"HD",2474.80297851562
2017-05-07,"HD",2192.6162109375
2017-05-14,"HD",2433.67309570312
2017-05-21,"HD",2362.17431640625
2017-05-28,"HD",2064.76831054688
2017-06-04,"HD",2525.10400390625
2017-06-11,"HD",2702.18334960938
2017-06-18,"HD",3606.697265625
2017-06-25,"HD",2120.962890625
2016-06-26,"LO",3542.91259765625
2016-07-03,"LO",4098.3955078125
2016-07-10,"LO",4083.73608398438
2016-07-17,"LO",4408.21435546875
2016-07-24,"LO",4135.4248046875
2016-07-31,"LO",4439.17822265625
2016-08-07,"LO",4120.279296875
2016-08-14,"LO",3769.0283203125
2016-08-21,"LO",2921.59594726562
2016-08-28,"LO",2648.83203125
2016-09-04,"LO",3047.9912109375
2016-09-11,"LO",3000.142578125
2016-09-18,"LO",3119.69018554688
2016-09-25,"LO",3165.21459960938
2016-10-02,"LO",3697.34106445312
2016-10-09,"LO",3708.61376953125
2016-10-16,"LO",3645.49096679688
2016-10-23,"LO",3697.70166015625
2016-10-30,"LO",4024.119140625
2016-11-06,"LO",3686.80810546875
2016-11-13,"LO",3170.7490234375
2016-11-20,"LO",3481.32055664062
2016-11-27,"LO",3429.85473632812
2016-12-04,"LO",3251.2197265625
2016-12-11,"LO",2012.87060546875
2016-12-18,"LO",1816.43835449219
2016-12-25,"LO",2705.40112304688
2017-01-01,"LO",3328.28442382812
2017-01-08,"LO",2622.79370117188
2017-01-15,"LO",3196.08935546875
2017-01-22,"LO",3005.0498046875
2017-01-29,"LO",3432.64282226562
2017-02-05,"LO",3346.40087890625
2017-02-12,"LO",3730.97729492188
2017-02-19,"LO",3398.173828125
2017-02-26,"LO",3458.06420898438
2017-03-05,"LO",3438.24926757812
2017-03-12,"LO",3458.25048828125
2017-03-19,"LO",4036.91674804688
2017-03-26,"LO",3544.18090820312
2017-04-02,"LO",3424.91186523438
2017-04-09,"LO",3500.64135742188
2017-04-16,"LO",3515.71752929688
2017-04-23,"LO",3571.9443359375
2017-04-30,"LO",3628.19799804688
2017-05-07,"LO",3257.65087890625
2017-05-14,"LO",3056.259765625
2017-05-21,"LO",2898.0380859375
2017-05-28,"LO",3272.1923828125
2017-06-04,"LO",3243.2685546875
